gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,-1.1552014731729596,1,0,2,0,0,0,0,0,0,0,1,0,0.1790727519272213,-0.8888831871189452,1
0,0,1,0,1.5728692029539797,1,1,0,2,2,2,2,2,2,2,0,2,-1.3297317990468025,-0.19644984062903129,0
1,0,1,1,-1.2773538915070017,1,0,0,2,2,2,2,2,2,1,1,0,-1.4809445899483842,-0.9984285219386655,0
1,0,1,0,-1.1552014731729596,1,0,1,0,0,0,1,0,0,0,0,1,-0.4889222144731727,-0.9281720640037129,1
0,0,0,0,-0.8294616909488475,1,0,0,2,2,2,2,2,2,1,1,2,-1.5091931333036246,-0.9105141418083117,0
1,0,0,0,-0.3408520176126792,0,2,1,1,0,0,0,1,1,1,1,1,-0.47064374524331104,-0.43842959191426056,0
0,0,1,1,-0.05582970816658108,1,0,1,1,0,1,1,1,1,1,1,1,0.5446421365244517,0.11647061307622222,0
0,0,1,0,-1.2773538915070017,1,0,1,0,0,0,0,1,0,0,0,1,-0.3177692753208328,-0.9829778400176894,1
1,0,0,0,-0.0965471809445951,1,1,2,0,0,0,1,0,1,0,1,3,0.8354359651813396,0.1947834980128266,0
0,0,1,1,0.5956498562816432,1,1,1,1,1,0,1,1,1,2,1,3,0.6825614952588611,0.8057917507791966,0
1,0,0,0,0.8806721657277413,1,1,2,1,1,0,1,1,1,2,1,3,1.436963770745873,1.535681964726105,0
1,0,0,0,0.7178022746156852,1,0,2,1,1,0,1,0,1,0,1,3,0.9550768546858874,1.0884288679193372,0
1,0,0,0,-1.2773538915070017,1,0,2,1,0,0,0,0,1,0,1,1,0.65929798896631,-0.9699992672040695,1
0,0,0,0,1.6135866757319937,1,0,0,2,2,2,2,2,2,2,0,3,-1.4792829109274876,-0.3156408154479894,0
0,0,0,0,-0.13726465372260913,1,1,0,2,2,2,2,2,2,0,0,0,-1.3164383668796307,-0.6974492381180519,0
1,0,0,0,-1.2366364187289876,1,1,1,0,1,0,0,0,0,0,1,1,-0.34435613965517703,-0.9569765495849611,1
0,0,0,0,-0.9108966365048755,0,2,1,0,0,0,1,0,0,2,1,1,-1.1685489340198418,-0.8753307318339748,0
1,0,1,0,-0.5851568542807634,1,1,2,0,0,0,0,0,0,0,1,0,0.2787734931810114,-0.430836685370238,0
0,1,0,0,-0.8701791637268614,1,0,2,0,1,0,0,1,1,0,1,0,1.0049272253127826,-0.5127915167596439,1
1,0,0,0,-0.6665917998367914,1,0,0,2,2,2,2,2,2,2,0,1,-1.4958997011364528,-0.8818200182407848,0
0,0,0,0,1.6135866757319937,1,1,1,0,1,1,1,1,1,2,0,2,0.72576514980217,1.7960700999000403,0
1,0,0,0,1.6135866757319937,1,1,2,0,1,1,1,1,1,2,0,2,1.476844067247389,2.4705144381533897,0
0,0,1,1,0.35134501961355913,1,0,1,1,0,0,1,1,1,1,1,3,0.3302855428288029,0.39983611950692305,0
0,1,1,0,1.3285643662858955,1,0,2,1,1,1,0,0,1,0,0,0,0.9849870770620247,1.6970312287865836,0
0,1,0,0,-0.7887442181708334,1,0,1,0,1,1,0,0,0,0,1,0,-0.33106270748800504,-0.6845148101099205,0
1,1,0,0,-1.1552014731729596,1,0,2,1,0,0,0,0,0,0,0,0,0.3518873701004571,-0.8866538744417758,0
1,0,0,0,0.35134501961355913,1,1,1,0,0,1,0,0,1,1,0,1,0.007919812774881432,0.11031241271057614,0
1,1,0,0,-0.7073092726148054,1,0,2,0,1,0,0,0,0,0,1,0,0.320315468703424,-0.5330981272843552,1
1,0,0,0,-1.2773538915070017,1,0,1,1,0,0,0,0,0,0,1,1,-0.5387725851000678,-0.9859134695826748,1
1,0,0,0,0.39206249239157315,1,1,2,1,1,1,0,0,1,1,1,0,1.1378615469845026,0.8901966188732143,0
0,0,1,0,0.7585197473936993,1,0,2,1,1,1,0,1,0,1,1,0,0.9550768546858874,1.0319455892967977,0
0,0,1,1,-1.2366364187289876,1,0,2,0,0,0,0,0,0,0,0,0,0.1873811470317038,-0.9423866913710108,1
1,1,1,0,-1.2773538915070017,0,2,1,0,1,0,0,1,0,0,0,0,-0.8162729815897833,-0.9895995608409649,1
1,0,0,1,-0.015112235388567064,1,1,1,0,1,1,1,1,1,1,0,3,0.6293877665901733,0.1551193902814067,0
1,0,0,0,-0.9108966365048755,1,0,0,2,2,2,2,2,2,0,1,1,-1.4925763430946597,-0.9221242256517879,0
0,0,1,1,1.4099993118419236,0,2,1,0,1,1,1,1,1,2,1,0,-0.17320320050283736,0.8043128997953316,0
0,0,1,1,1.1656944751738394,1,1,2,1,1,1,1,1,1,2,0,3,1.672922191713176,2.0863884131951798,0
1,0,0,0,0.7178022746156852,1,1,2,1,1,1,1,1,1,1,0,3,1.6479970063997285,1.5491240579973546,0
0,0,1,0,-1.2366364187289876,1,0,1,0,0,0,0,0,0,0,1,3,-0.6700452277508913,-0.9717871318263538,1
0,1,1,0,-0.13726465372260913,0,2,1,1,0,1,0,0,1,0,1,0,-0.6567517955837193,-0.4649606200128508,0
1,1,0,0,-1.1959189459509736,0,2,1,0,0,1,0,0,1,0,1,0,-0.78470108019275,-0.9489863397915421,1
1,1,0,0,-0.7887442181708334,1,1,2,0,1,1,0,1,1,0,1,0,1.40040683228615,-0.40507819136769657,1
1,1,1,0,1.0028245840617833,1,1,2,0,1,0,0,0,1,0,1,0,0.8337742861604427,1.16694040448064,0
0,0,0,0,-0.05582970816658108,0,2,1,1,1,0,1,0,1,2,1,2,-0.4955689305567586,-0.33630058441660887,0
0,0,1,0,0.5142149107256152,1,1,2,1,1,1,1,1,1,1,0,1,1.6131017469609021,1.2141312015478494,0
0,0,1,1,1.1656944751738394,1,1,1,1,1,1,1,1,1,2,0,1,0.7756155204290651,1.4324272646884968,0
1,0,0,0,0.7178022746156852,1,1,0,2,2,2,2,2,2,2,0,2,-1.3247467619841131,-0.47970498504601083,0
0,1,0,0,-0.5444393815027493,1,0,2,1,1,0,1,1,1,0,1,1,1.3372630294920829,-0.12124916447936646,0
1,0,0,0,1.0842595296178115,1,0,0,2,2,2,2,2,2,2,0,1,-1.5091931333036246,-0.5219294914957641,1
0,0,1,0,1.5728692029539797,1,1,0,2,2,2,2,2,2,2,1,3,-1.3463485892557676,-0.24233836593433017,0
0,1,0,0,-0.6665917998367914,1,0,2,0,0,0,1,1,1,0,1,0,0.9866487560829211,-0.3402294721050856,1
1,0,1,0,1.0028245840617833,1,0,1,1,1,0,1,0,0,2,1,0,-0.16655648441925125,0.5157162339142435,0
1,0,0,0,-1.2773538915070017,0,2,1,0,0,0,0,0,0,0,0,2,-1.3280701200259062,-0.9963978608861942,1
1,1,1,0,-0.5037219087247353,1,1,2,0,1,0,1,1,1,0,0,0,1.4053918693488394,-0.04849852503431342,0
1,0,0,0,-1.2773538915070017,1,0,2,0,0,0,0,0,0,0,0,1,0.19402786311528944,-0.97617953997246,1
1,0,1,0,-1.1144840003949457,1,1,2,0,1,0,1,0,0,0,1,0,0.6858848533006544,-0.8302809578329575,1
0,0,1,0,0.7992372201717133,1,1,2,0,1,1,0,1,1,0,1,0,1.3389247085129794,1.4757333188727184,1
1,1,1,0,-0.46300443594672125,1,0,1,1,1,0,0,0,1,0,1,2,0.006258133753985024,-0.41589366871237976,0
1,0,0,0,-0.7480267453928194,0,2,1,0,0,1,1,1,1,0,1,0,-0.32441599140441896,-0.6665699466788441,0
0,0,0,0,-1.1144840003949457,1,0,1,0,1,0,0,0,0,0,0,2,-0.4723054242642077,-0.8993013612142319,0
0,0,0,0,-1.0737665276169315,1,0,1,1,1,0,0,0,0,0,0,1,-0.31943095434172947,-0.8648021957249667,0
0,0,0,0,-0.9108966365048755,1,0,1,0,1,0,0,0,0,0,0,0,-0.45070359699255297,-0.7873942793008768,0
0,0,0,1,-1.2773538915070017,1,1,0,2,2,2,2,2,2,0,0,1,-1.308129971775148,-0.9961329920532632,0
0,0,0,0,1.4507167846199376,1,1,1,1,0,0,0,0,0,0,0,1,-0.3426944606342804,0.6206042917549266,0
1,0,1,1,-0.5851568542807634,1,0,2,0,0,1,0,1,1,0,0,1,1.0099122623754722,-0.22159030735473376,1
0,0,0,0,-0.42228696316870723,1,1,2,0,0,0,0,0,0,1,1,3,0.37348919737211184,-0.21997902195440347,0
0,0,0,0,-0.5037219087247353,1,0,1,0,0,0,0,0,0,0,1,0,-0.6783536228553738,-0.5980572085606873,0
1,0,1,0,-1.2773538915070017,1,0,2,0,0,0,0,0,0,0,0,0,0.17408771486453162,-0.976444408805391,1
1,1,0,0,-0.9923315820609035,1,0,2,0,1,0,0,0,0,0,1,0,0.32363882674521677,-0.739585454956828,1
1,0,0,0,-0.9108966365048755,1,0,1,0,0,0,0,0,0,0,1,3,-0.6617368326464088,-0.8151392895504009,1
1,1,0,0,-0.3408520176126792,1,1,2,0,0,0,0,0,0,0,1,0,0.3768125554139046,-0.25127768904575204,1
1,0,0,0,0.10704018294547499,1,0,1,1,1,1,0,0,0,1,0,1,-0.11836779281325262,-0.11509096411372026,0
1,0,1,1,-0.3815694903906932,1,0,2,0,1,1,1,0,0,1,0,1,0.7324118658857561,-0.15058338772647673,0
0,1,0,0,-1.0737665276169315,1,0,2,0,0,0,0,1,1,0,1,0,0.8171574959514776,-0.756691567083623,0
0,0,0,0,-0.8294616909488475,1,0,0,2,2,2,2,2,2,0,0,1,-1.497561380157349,-0.9100726937534267,0
1,0,0,0,-1.2773538915070017,1,0,0,2,2,2,2,2,2,0,0,1,-1.4792829109274876,-0.9984064495359212,0
0,0,1,1,1.5728692029539797,1,0,2,0,0,1,0,0,0,2,0,0,0.37515087639300826,1.3925645053323785,0
1,1,1,0,0.10704018294547499,1,1,2,0,0,1,0,1,1,0,1,0,1.1976819917367767,0.5101319160199478,0
1,0,1,1,0.3106275468355451,1,1,1,0,0,1,0,1,1,0,1,0,0.3253005057661132,0.3239511988721864,0
0,0,0,1,-1.2773538915070017,1,0,2,1,0,0,0,0,0,0,1,1,0.29372860436907955,-0.9748551958078049,1
1,0,0,0,-0.3815694903906932,1,0,1,0,0,0,0,1,1,1,1,2,0.004596454733088616,-0.34084749938192466,0
0,1,0,0,-1.1552014731729596,1,1,2,0,0,0,0,1,1,0,1,0,1.0198823365008511,-0.8324881981073826,1
1,0,0,0,-1.1552014731729596,1,0,2,0,0,1,1,0,1,0,1,0,0.8520527553903046,-0.849903323872597,0
0,0,1,1,1.4507167846199376,0,2,1,0,1,1,1,1,1,2,0,3,-0.14827801518938982,0.8065642848752455,0
1,0,0,1,0.22919260127951704,1,1,2,0,1,0,0,0,0,0,1,1,0.5679056428170024,0.3795515813849558,0
1,0,1,1,0.7992372201717133,1,1,0,2,2,2,2,2,2,2,0,1,-1.3280701200259062,-0.46476196838815265,0
1,1,1,0,-0.015112235388567064,1,1,2,0,0,0,0,0,0,0,1,0,0.336932258912389,0.009463604572090903,1
1,0,1,1,-0.13726465372260913,1,0,1,0,0,1,1,1,1,2,0,1,0.3585340861840432,-0.10043488869153724,0
1,1,1,1,0.22919260127951704,1,1,2,0,1,0,0,1,1,0,0,0,1.2093137448830524,0.6444866315242066,0
1,0,0,1,0.6363673290596572,1,1,1,1,0,1,0,1,1,1,1,3,0.4648815435214194,0.6182646170640358,0
0,0,0,0,-1.2773538915070017,1,0,0,2,2,2,2,2,2,0,1,2,-1.5125164913454177,-0.9988478975908062,0
0,0,0,0,-0.42228696316870723,1,0,2,1,0,0,1,0,1,0,1,0,0.8071874218260987,-0.1746643791204551,0
0,0,0,0,0.43277996516958717,1,1,2,1,1,1,1,1,1,2,0,3,1.6712605126922797,1.1535866008203677,0
0,1,1,0,-1.1144840003949457,1,0,2,0,0,0,0,0,0,0,1,0,0.1524858875928769,-0.8565471170986168,0
1,0,0,0,-1.1144840003949457,1,0,2,0,0,0,0,1,0,0,1,0,0.5263636672945898,-0.8239020334398688,1
1,0,1,1,0.7585197473936993,1,1,2,1,1,0,1,1,1,1,0,3,1.5050926106026294,1.5029044466508916,0
1,0,0,0,1.5728692029539797,1,0,0,2,2,2,2,2,2,2,1,3,-1.4909146640737632,-0.4091395134726388,0
0,0,1,1,0.22919260127951704,1,0,1,1,1,0,1,1,1,1,0,3,0.5163935931692109,0.3428893204267542,1
1,1,1,0,-0.3408520176126792,1,0,2,0,0,1,0,1,1,0,1,0,0.9434451015396121,-0.02245308979609665,1
1,0,1,0,0.10704018294547499,1,1,2,0,0,0,1,1,0,0,1,3,0.8886096938500274,0.42133463977982394,0
0,1,0,0,0.8806721657277413,1,1,1,1,1,0,1,1,1,1,0,2,0.5878457910677607,0.9129974109080263,1
0,0,1,1,1.6135866757319937,0,2,1,0,1,1,1,1,1,2,1,0,-0.15824808931476875,0.8749887333824251,0
1,0,0,0,-1.2773538915070017,1,0,1,0,0,0,0,0,0,0,1,0,-0.6633985116673053,-0.9875688997884936,0
0,0,1,1,-0.9516141092828895,1,0,1,1,0,0,0,0,0,1,0,1,-0.5371109060791711,-0.8209222590693949,0
1,0,0,0,1.4914342573979515,0,2,1,1,1,0,1,1,1,2,1,2,-0.15658641029387235,0.8364503181909619,0
0,0,1,0,0.7992372201717133,1,1,2,0,1,0,1,1,1,0,1,3,1.2608257945308439,1.2608584781574301,0
0,1,1,0,-0.8701791637268614,1,0,2,0,0,0,1,1,0,0,1,0,0.6028009022558293,-0.6188494119457724,0
0,1,0,0,-1.2366364187289876,1,0,2,0,0,0,0,0,0,0,1,0,0.18571946801080694,-0.9459624206155796,1
0,1,1,1,-0.17798212650062314,0,2,1,0,0,0,0,1,0,0,1,0,-0.9591773773868827,-0.5775298740085335,0
0,1,0,0,-0.6258743270587773,1,1,2,0,0,1,0,0,0,0,1,3,0.5944925071513467,-0.3583950595636046,0
0,0,1,1,0.10704018294547499,1,0,0,2,2,2,2,2,2,2,1,1,-1.4925763430946597,-0.6809611532680961,0
0,0,0,0,-0.9923315820609035,1,0,0,2,2,2,2,2,2,1,1,1,-1.5141781703663142,-0.9358532601587125,0
1,0,0,0,0.5549323835036292,1,1,2,0,1,1,0,1,0,1,1,3,1.0016038672709897,0.9451569017064005,0
0,0,0,0,-1.0330490548389175,1,1,2,0,0,0,0,0,0,0,1,0,0.30203699947356205,-0.7816554545873714,1
0,0,0,0,-1.2366364187289876,1,1,2,0,0,1,0,0,0,0,0,1,0.5263636672945898,-0.9385681656962552,1
1,0,1,1,1.4507167846199376,1,1,1,0,1,1,1,0,1,1,1,2,0.36684248128852576,1.3296581575112618,1
0,0,0,0,0.43277996516958717,1,1,2,0,1,1,0,1,1,2,1,0,1.3239695973249106,1.0938807513971673,1
0,0,0,0,1.4507167846199376,1,1,1,1,1,1,1,1,1,2,1,0,0.777277199449962,1.70687552041052,0
0,0,0,0,0.147757655723489,1,0,2,0,1,0,0,1,1,0,1,3,0.9982805092291964,0.5667034842534644,0
1,0,1,0,1.2471294207298675,1,1,2,0,1,1,0,1,1,0,1,0,1.2840893008233951,1.9075357337585102,1
0,1,0,0,-0.015112235388567064,1,0,1,0,1,0,1,0,0,0,0,2,-0.33604774455069447,-0.19945168740224956,0
0,0,1,0,1.5728692029539797,1,1,1,1,1,1,1,1,1,2,0,3,0.6975166064469297,1.7401386313461071,0
0,0,1,1,1.3692818390639097,1,1,1,1,1,1,0,0,0,0,1,2,0.08934208479881012,0.9829890000100475,0
1,0,0,0,1.2471294207298675,1,0,0,2,2,2,2,2,2,1,0,1,-1.4709745158230052,-0.42103653855179035,0
0,0,0,1,0.35134501961355913,1,0,0,2,2,2,2,2,2,1,1,3,-1.4792829109274876,-0.6254932051717921,0
0,1,0,0,-1.2773538915070017,1,1,2,0,0,0,0,0,0,0,1,0,0.2438782337421845,-0.9755173678901324,0
0,0,0,0,-1.2366364187289876,1,0,2,0,0,0,0,1,1,0,1,0,0.8520527553903046,-0.933094209815681,1
0,0,1,0,1.5321517301759657,1,0,0,2,2,2,2,2,2,2,0,2,-1.5058697752618317,-0.43191823310470634,0
0,0,0,0,-0.3815694903906932,0,2,1,0,0,0,0,1,1,0,1,0,-0.6584134746046157,-0.5672882791352009,0
0,1,1,0,1.2878468935078815,1,0,2,1,1,1,0,0,1,1,0,2,1.0713943861486426,1.8315625235127964,0
1,0,1,1,0.18847512850150303,1,1,1,1,0,1,1,0,0,2,1,3,-0.06519406414456475,-0.001396017578080796,0
1,0,0,1,-0.6258743270587773,1,0,1,0,0,0,0,0,0,1,0,1,-0.6700452277508913,-0.7065430680486835,0
0,1,0,0,-1.0330490548389175,1,0,2,0,0,0,0,1,1,0,1,0,0.810510779867892,-0.7538000823241261,0
1,0,1,1,-1.1552014731729596,1,1,2,0,1,1,0,0,0,0,1,2,0.6659447050498961,-0.8431712410356003,1
0,1,0,0,-0.46300443594672125,0,2,1,1,0,0,0,1,0,0,1,0,-0.7597758948793024,-0.6364852617384293,1
0,0,0,0,-0.9108966365048755,1,0,2,0,0,0,0,0,1,0,1,2,0.5147319141483145,-0.6338807182146076,1
0,1,0,0,-0.6665917998367914,1,1,1,1,0,0,0,0,0,0,1,0,-0.3543262137805559,-0.6148984518545513,0
1,0,1,0,1.2878468935078815,1,1,2,0,1,0,1,1,1,2,1,0,1.3455714245965653,2.0048308850551706,0
1,1,1,0,-0.21869959927863716,0,2,1,1,0,0,0,0,0,0,0,3,-1.1303303165392222,-0.6519359436594053,1
1,0,1,1,0.39206249239157315,1,1,2,1,0,0,0,1,1,1,0,0,1.0747177441904354,0.7658407018121014,0
1,0,0,1,-1.1144840003949457,1,0,0,2,2,2,2,2,2,0,0,1,-1.4809445899483842,-0.9703744980507217,0
0,0,0,0,0.35134501961355913,1,0,2,0,1,0,1,1,1,2,1,2,1.1312148309009167,0.7404132938507237,0
1,0,1,0,1.0435420568397975,1,0,1,0,0,1,0,0,0,1,0,3,-0.4806138193686902,0.2633845257419603,0
0,0,0,0,0.5956498562816432,1,0,0,2,2,2,2,2,2,2,1,1,-1.469312836802109,-0.5898683471425701,0
1,0,0,0,-0.5851568542807634,1,0,2,0,0,0,1,0,0,0,1,2,0.370165839330319,-0.40121552088745255,0
1,0,0,0,-1.1144840003949457,1,0,2,0,0,1,0,1,1,0,0,2,1.0547775959396777,-0.7899105332137215,1
1,0,1,0,-0.3815694903906932,1,0,1,1,0,0,0,0,1,0,1,2,-0.15990976833566517,-0.38666980747899077,0
0,0,0,0,-1.2773538915070017,1,0,0,2,2,2,2,2,2,0,0,1,-1.5158398493872107,-0.9988920423962947,0
1,0,1,0,1.5728692029539797,1,1,2,0,0,1,0,1,1,1,1,3,1.1262297938382273,2.066390816308888,0
1,0,1,1,1.6135866757319937,1,1,2,1,1,1,1,1,1,2,1,3,1.5898382406683509,2.5801480625840862,0
1,0,1,1,0.025605237389446957,1,0,0,2,2,2,2,2,2,1,0,1,-1.4676511577812121,-0.702636252762951,0
1,0,0,0,-1.2366364187289876,1,1,2,0,0,0,0,1,0,0,1,0,0.6941932484051369,-0.92722295068571,1
1,0,0,1,-0.3408520176126792,0,2,1,1,0,0,1,0,0,2,0,1,-0.9641624144495722,-0.6405907286488601,0
0,0,1,1,0.9621071112837694,1,1,2,0,1,1,1,0,1,1,1,3,1.1627867322979502,1.4684714983698595,0
1,0,0,0,0.18847512850150303,1,0,2,0,1,0,0,1,1,0,1,3,1.0414841637725054,0.6025269939073846,0
0,0,0,0,0.43277996516958717,1,1,1,0,1,1,1,1,1,1,0,3,0.675914779175275,0.6093473663553582,0
1,0,0,0,-1.2773538915070017,0,2,1,0,0,0,0,0,0,0,0,1,-1.3097916507960445,-0.9961550644560075,0
0,0,1,0,-0.3001345448346652,1,1,2,0,0,1,1,1,1,0,1,2,1.3356013504711866,0.1256306602150866,1
0,0,0,0,1.1656944751738394,1,1,1,1,1,1,1,1,1,2,0,0,0.827127570076857,1.336169516320816,0
1,0,0,0,-0.6258743270587773,1,1,2,0,0,1,1,0,0,1,0,0,0.7307501868648597,-0.3847936532457294,0
0,0,1,0,0.35134501961355913,1,0,2,0,1,1,1,0,0,1,1,2,0.7124717176349983,0.46667135501651663,0
1,0,0,0,-1.2773538915070017,1,0,1,0,1,0,0,0,0,0,0,1,-0.4689820662224146,-0.9849864286674163,1
1,1,1,1,1.6135866757319937,0,2,1,1,1,1,1,1,1,2,1,2,0.001273096691295329,1.081740929887829,0
1,0,0,0,-1.2773538915070017,1,1,2,0,1,0,0,0,1,0,1,3,0.8670078665783727,-0.9672402168610381,1
1,0,0,0,0.6363673290596572,1,1,2,0,1,1,0,1,1,2,1,2,1.4402871287876657,1.2296701730798025,0
1,1,1,0,-0.8701791637268614,1,0,0,2,2,2,2,2,2,0,0,1,-1.4892529850528666,-0.9125448028607829,1
0,1,1,0,0.9213896385057554,1,1,2,0,1,1,0,0,0,0,1,0,0.6875465323215507,1.144581060500713,1
0,0,0,0,0.39206249239157315,0,2,1,1,1,1,1,0,1,1,1,0,-0.33272438650890146,0.02937291184740572,0
1,0,0,0,0.4734974379476012,1,1,2,0,0,1,0,0,1,0,1,1,0.8520527553903046,0.7862576743505341,0
1,0,0,1,-1.2773538915070017,1,0,1,0,0,0,0,0,0,0,0,0,-0.6899853760016493,-0.9879220582324018,0
0,0,0,0,-0.21869959927863716,1,1,2,0,0,0,0,1,1,0,1,2,1.0248673735635403,0.1383222917930312,0
1,1,1,0,-0.21869959927863716,1,1,1,0,1,1,1,1,1,0,1,2,0.6659447050498961,0.01220058251237821,0
0,1,0,0,-1.2366364187289876,1,0,1,0,0,0,0,0,0,0,1,0,-0.6800153018762705,-0.9679244613461098,0
0,0,0,0,-0.5444393815027493,1,0,0,2,2,2,2,2,2,0,0,1,-1.4909146640737632,-0.8450915400743503,0
0,1,1,0,0.39206249239157315,1,1,2,0,0,0,0,1,1,0,1,0,1.0065889043336789,0.733946079846658,0
0,0,0,0,1.3692818390639097,1,1,1,1,1,1,1,1,1,2,1,3,0.8404210022440287,1.626311250394002,0
1,1,1,0,0.025605237389446957,1,1,2,1,0,1,1,1,1,0,1,2,1.5001075735399403,0.6236723557363775,0
0,0,0,0,0.06632271016746097,1,0,2,0,1,0,0,0,0,0,1,3,0.30536035751535534,0.107067769507171,1
1,1,0,0,0.025605237389446957,0,2,1,0,0,1,1,1,1,0,1,0,-0.3377094235715909,-0.21110591605121432,0
0,0,1,1,-0.3815694903906932,1,0,0,2,2,2,2,2,2,1,0,1,-1.4859296270110738,-0.8241006850645671,0
0,0,0,0,-0.015112235388567064,1,0,0,2,2,2,2,2,2,1,0,2,-1.4958997011364528,-0.7318159691908515,0
0,0,0,0,-0.8701791637268614,1,0,0,2,2,2,2,2,2,1,0,3,-1.4859296270110738,-0.9024135700011714,0
1,0,1,1,1.4914342573979515,1,1,2,0,0,1,0,1,1,0,1,3,1.1528166581725712,2.0861456167649934,1
0,0,1,0,1.4507167846199376,1,0,1,1,0,0,1,0,0,1,0,2,-0.29450576902828196,0.6916995009941607,0
1,0,0,0,-0.5037219087247353,1,0,0,2,2,2,2,2,2,2,1,1,-1.497561380157349,-0.8222024584285614,0
1,0,0,0,1.6135866757319937,1,0,0,2,2,2,2,2,2,2,1,3,-1.4942380221155562,-0.35896894203495516,0
1,0,1,1,1.1249770023958254,1,1,2,1,0,1,0,1,0,1,1,2,1.0182206574799548,1.5583503223444517,0
1,1,1,1,-0.015112235388567064,1,0,2,0,1,0,0,1,1,0,1,1,0.9700319658739561,0.2558357640034261,0
0,0,0,0,-1.2773538915070017,1,0,0,2,2,2,2,2,2,0,1,1,-1.4909146640737632,-0.9985609563551309,1
1,0,0,0,-1.2773538915070017,1,0,0,2,2,2,2,2,2,0,1,1,-1.5008847381991421,-0.9986933907715965,1
1,1,0,0,-1.1959189459509736,1,1,2,0,1,0,0,0,0,0,1,0,0.5512888526080373,-0.9041793622207116,1
0,0,1,0,0.5549323835036292,1,1,0,2,2,2,2,2,2,1,1,2,-1.3397018731721815,-0.5366959289316682,0
0,0,1,0,-0.13726465372260913,1,1,2,0,0,0,0,0,0,0,1,0,0.3385939379332854,-0.058651830296669115,0
1,0,0,0,0.7585197473936993,1,1,2,0,1,1,1,0,0,0,1,0,0.7506903351156176,0.9672513768533963,0
0,1,1,0,0.6363673290596572,1,0,2,0,0,0,0,0,0,0,1,2,0.19568954213618633,0.5576096543228328,0
0,0,1,1,-0.6665917998367914,1,0,2,0,1,0,0,0,0,0,0,2,0.28209685122280426,-0.47948426101856834,0
1,0,1,0,1.5321517301759657,1,1,2,0,1,1,1,0,1,2,1,2,1.1278914728591238,2.0205022910035892,0
0,0,1,1,0.3106275468355451,1,1,0,2,2,2,2,2,2,2,1,1,-1.3280701200259062,-0.5549939508066527,0
0,0,1,1,-0.42228696316870723,1,0,2,0,1,0,0,0,1,0,0,0,0.616094334423001,-0.192476808135066,1
0,1,0,0,-1.2773538915070017,1,0,2,0,0,1,0,0,0,0,1,2,0.3502256910795607,-0.9741047341145002,1
0,0,1,1,-1.1144840003949457,1,1,0,2,2,2,2,2,2,0,1,1,-1.344686910234871,-0.9489642673887978,0
0,0,0,0,-1.0330490548389175,1,0,2,0,0,0,0,0,0,0,1,2,0.1691026778018419,-0.7798013727568542,0
1,0,0,1,-0.13726465372260913,1,1,2,0,1,1,1,0,1,1,0,3,1.189373596632294,0.2421508743019902,0
1,0,1,1,0.4734974379476012,1,1,0,2,2,2,2,2,2,1,0,1,-1.2981598976497688,-0.5171177076975172,0
0,0,0,0,-0.9108966365048755,0,2,1,1,1,1,0,0,0,0,0,2,-0.7996561913808183,-0.8090031615874991,0
0,1,1,0,0.9213896385057554,1,1,1,0,0,0,0,0,0,0,0,2,-0.4357484858044846,0.24572660354655912,0
1,1,1,0,0.7992372201717133,1,1,2,0,1,1,0,1,1,1,1,2,1.3405863875338757,1.3660555496365323,0
0,0,1,1,-0.9108966365048755,1,1,2,0,0,0,0,0,1,0,0,0,0.7041633225305158,-0.6283184727230563,0
1,0,0,0,-0.5851568542807634,1,1,2,0,0,0,0,0,0,0,1,2,0.3601957652049396,-0.39150366367998185,0
0,0,1,0,1.4507167846199376,1,1,1,1,0,0,1,0,0,1,0,2,-0.21640685504614632,0.7477192591590709,0
0,0,1,1,1.1656944751738394,1,0,0,2,2,2,2,2,2,0,1,1,-1.5075314542827283,-0.48531137534305074,1
0,0,1,1,1.6135866757319937,0,2,1,1,1,1,1,1,1,2,1,3,0.014566528858467532,1.104740373547339,0
1,0,0,0,-1.2366364187289876,1,0,1,1,0,1,0,0,0,0,0,0,-0.3759280410522104,-0.9545927300885819,0
1,0,0,0,-0.8294616909488475,1,0,1,0,0,0,0,0,0,0,1,2,-0.6434583634165474,-0.7782783769675009,1
1,0,1,0,0.35134501961355913,1,0,0,2,2,2,2,2,2,2,1,0,-1.4958997011364528,-0.6102853196810027,0
0,0,0,0,-0.25941707205665115,0,2,1,0,0,1,1,1,0,0,1,3,-0.6750302648135807,-0.48475956527444447,0
1,0,1,0,0.147757655723489,1,0,0,2,2,2,2,2,2,1,0,2,-1.4593427626767297,-0.6894811007273771,0
1,0,1,1,1.6135866757319937,1,1,2,1,1,1,1,1,1,2,1,3,1.6380269322743497,2.7309246457300684,0
1,0,1,0,0.10704018294547499,1,1,2,0,0,0,1,0,1,0,1,2,0.8337742861604427,0.3881598184552139,0
1,0,0,0,-1.2773538915070017,1,0,1,0,0,1,1,0,0,0,0,1,-0.32275431238352253,-0.983044057225922,0
0,0,1,1,-0.6665917998367914,1,1,2,1,0,1,1,1,1,0,1,0,1.6014699938146268,-0.17629773692352974,0
0,1,0,0,0.6770848018376713,1,1,2,1,0,0,0,1,1,0,0,3,1.2226071770502243,1.2309724448417132,0
